LHipAngles,LKneeAngles,LAbsAnkleAngle,LAnkleAngles,RHipAngles,RKneeAngles,RAnkleAngles,RAbsAnkleAngle,LPelvisAngles,RPelvisAngles,LFootProgressAngles,RFootProgressAngles,          ,         ,LHipPower,   ,           ,LKneePower,   ,            ,LAnklePower,   ,            ,RHipPower,   ,           ,RKneePower,   ,            ,RAnklePower,   ,            ,LAnkleForce,            ,            ,RAnkleForce,           ,           ,RKneeForce,          ,       ,LKneeForce,           ,       ,RHipForce,        ,      ,LHipForce,       ,      ,LAnkleMoment,           ,          ,RAnkleMoment,           ,          ,RKneeMoment,        ,           ,LKneeMoment,        ,         ,RHipMoment,        ,        ,LHipMoment,        ,
-13.1815,10.4475,14.2736,15.67,13.4145,20.6917,5.5835,4.4388,5.1207,5.1207,-78.8372,-89.1589,2.634,1.6658,0,0,0.016406,0,0,0.090253,0,0,-0.0034438,0,0,-0.036566,0,0,0.00047881,0,0,0.0084925,-0.14973,-0.0079935,-0.011358,-0.16384,0.0041659,-0.013877,-0.05096,-0.11465,0.62137,-0.11002,0.048156,0.67156,0.45218,-0.41261,1.5275,-0.091489,0.52646,1.5993,-10.7957,1.5499E-15,-1.1933,-25.524,9.3558E-17,-0.40591,4.9921,12.1539,2.2265,-46.3838,12.1099,-1.1599,-128.5938,141.3996,-1.9245,-9.3405,184.6706,-15.217
-12.6078,12.8705,13.7227,15.1139,12.8711,21.0849,6.0727,4.874,5.0609,5.0609,-76.6493,-88.6174,2.365,1.6547,0,0,0.023764,0,0,0.11622,0,0,-0.0063345,0,0,-0.030524,0,0,0.00035069,0,0,0.011661,-0.15243,-0.0061061,-0.01705,-0.15994,0.0049535,-0.011941,-0.06426,-0.11246,0.61051,-0.12284,0.063904,0.68193,0.40872,-0.40936,1.5202,-0.068151,0.55607,1.6033,-10.6761,2.0458E-15,-0.68062,-24.4921,-6.3152E-17,-0.7531,3.8787,10.7275,1.5764,-48.7535,15.9015,-0.61986,-115.3622,137.8646,-2.1607,-17.486,198.438,-16.2068
-11.8028,15.7378,12.87,14.2059,12.2806,21.4417,6.7508,5.4657,4.987,4.987,-73.9995,-88.264,2.0327,1.6439,0,0,0.02788,0,0,0.14347,0,0,-0.010151,0,0,-0.025836,0,0,0.00029303,0,0,0.013326,-0.15645,-0.0049121,-0.025274,-0.15531,0.0047935,-0.0095995,-0.07482,-0.10863,0.60013,-0.14638,0.078188,0.68868,0.3707,-0.40227,1.5128,-0.054213,0.58099,1.6085,-11.5888,-1.0977E-15,-0.15996,-23.0965,-4.3173E-17,-0.85958,2.8897,9.8064,1.1147,-51.3042,18.9508,-0.030623,-104.584,133.4049,-2.3717,-18.9852,209.0296,-17.3538
-10.7685,19.0071,11.7098,12.9334,11.645,21.7411,7.5462,6.156,4.9025,4.9025,-70.9005,-88.0571,1.6818,1.6419,0,0,0.026634,0,0,0.1662,0,0,-0.015639,0,0,-0.022674,0,0,0.0002426,0,0,0.013677,-0.16216,-0.0048584,-0.034818,-0.15084,0.0041874,-0.0072181,-0.083123,-0.10325,0.5917,-0.17823,0.088645,0.69076,0.33882,-0.39158,1.5073,-0.046988,0.59847,1.6157,-13.9002,9.9795E-17,0.14722,-21.6498,-6.9389E-17,-0.81213,1.8493,9.1518,0.8149,-52.7154,20.4587,0.42944,-96.24,127.8647,-2.5144,-16.4942,214.7682,-18.2421
-9.5184,22.6038,10.2846,11.342,10.9717,21.9702,8.3928,6.889,4.8116,4.8116,-67.4259,-87.9524,1.3457,1.6518,0,0,0.022549,0,0,0.17533,0,0,-0.023272,0,0,-0.021007,0,0,0.00017013,0,0,0.013131,-0.16946,-0.0064028,-0.043391,-0.14711,0.0035051,-0.0050546,-0.08968,-0.096759,0.58596,-0.21357,0.092434,0.687,0.31327,-0.37827,1.5047,-0.041672,0.60586,1.6239,-17.7537,-2.1955E-15,-0.0092559,-20.3695,1.4813E-16,-0.6844,0.64519,8.5948,0.6369,-51.1781,19.5152,0.56589,-90.0659,121.5016,-2.5774,-14.1407,213.8349,-18.1553
-8.076,26.4234,8.6926,9.5476,10.2712,22.1243,9.2375,7.6186,4.7177,4.7177,-63.7213,-87.9093,1.0452,1.6727,0,0,0.022674,0,0,0.1608,0,0,-0.032116,0,0,-0.020436,0,0,0.000053653,0,0,0.012103,-0.17736,-0.0096208,-0.047981,-0.14438,0.0029026,-0.0032796,-0.094981,-0.089936,0.58281,-0.24561,0.087046,0.67585,0.2934,-0.36392,1.505,-0.032783,0.60078,1.6296,-22.8599,-3.9918E-16,-0.72852,-19.3751,-2.339E-18,-0.51701,-0.7676,8.0825,0.55093,-44.7874,15.4612,0.31,-85.5424,114.967,-2.5767,-16.336,204.618,-16.1149
-6.4729,30.3382,7.0791,7.7249,9.5563,22.2056,10.0433,8.3114,4.624,4.624,-59.9977,-87.8956,0.79014,1.7006,0,0,0.034424,0,0,0.117,0,0,-0.039117,0,0,-0.020271,0,0,-0.0001254,0,0,0.010897,-0.18388,-0.013855,-0.045936,-0.14266,0.0024105,-0.0020418,-0.099549,-0.083751,0.58172,-0.26753,0.071616,0.6554,0.2781,-0.35054,1.5076,-0.017122,0.58189,1.6269,-28.4357,1.3971E-15,-1.8229,-18.7042,-1.0564E-16,-0.33719,-2.4107,7.6881,0.52677,-32.344,8.3828,-0.19605,-82.0165,109.1806,-2.5737,-25.6449,186.5371,-11.2418
-4.7469,34.2063,5.6077,6.0683,8.8396,22.2216,10.789,8.9482,4.5331,4.5331,-56.5029,-87.8892,0.58117,1.7296,0,0,0.060612,0,0,0.047687,0,0,-0.040373,0,0,-0.019761,0,0,-0.00038734,0,0,0.0097068,-0.18677,-0.017779,-0.036131,-0.14182,0.0020003,-0.0014183,-0.1038,-0.079097,0.58184,-0.27442,0.047833,0.6242,0.26596,-0.33965,1.5114,0.0052837,0.55025,1.6096,-33.4362,2.7943E-15,-2.8556,-18.3358,1.8575E-16,-0.17421,-4.2526,7.5487,0.52615,-13.9769,-0.70137,-0.64755,-78.8255,104.96,-2.6571,-41.7866,160.8345,-3.2377
-2.9386,37.8832,4.4219,4.7411,8.132,22.1827,11.4677,9.5222,4.4471,4.4471,-53.479,-87.8775,0.41313,1.7538,0,0,0.096371,0,0,-0.032271,0,0,-0.033901,0,0,-0.018382,0,0,-0.00073949,0,0,0.0086383,-0.18463,-0.019887,-0.019787,-0.14165,0.0016197,-0.0013933,-0.10802,-0.076575,0.58253,-0.26554,0.019991,0.58272,0.25587,-0.33245,1.5155,0.030917,0.50976,1.5749,-36.9716,7.9836E-16,-3.3266,-18.2104,3.8983E-17,-0.059197,-6.2116,7.8051,0.50784,8.4755,-10.1104,-0.69977,-75.5106,102.9035,-2.9132,-61.516,130.8495,7.2617
-1.0897,41.232,3.6132,3.8392,7.4414,22.0998,12.0827,10.0358,4.3671,4.3671,-51.1224,-87.8563,0.27728,1.7697,0,0,0.13122,0,0,-0.10127,0,0,-0.02125,0,0,-0.015909,0,0,-0.0011696,0,0,0.0077466,-0.17733,-0.019257,-0.00022237,-0.1419,0.0012005,-0.0018833,-0.11226,-0.07646,0.58315,-0.24478,-0.0064634,0.53395,0.24666,-0.32922,1.519,0.055271,0.46701,1.5248,-38.5911,2.7943E-15,-2.9083,-18.2492,-1.5203E-16,-0.010752,-8.1804,8.5643,0.44423,31.7565,-18.2019,-0.1169,-71.7568,103.216,-3.3984,-80.1596,101.3299,18.7739
0.75948,44.1333,3.2076,3.3809,6.7721,21.9819,12.6447,10.4976,4.2941,4.2941,-49.5598,-87.8263,0.16317,1.7775,0,0,0.15438,0,0,-0.14005,0,0,-0.0065455,0,0,-0.012413,0,0,-0.0016545,0,0,0.0070455,-0.16603,-0.016073,0.018399,-0.14231,0.00068533,-0.0027648,-0.11649,-0.078535,0.58326,-0.21908,-0.02714,0.48283,0.23776,-0.32959,1.5211,0.075212,0.42867,1.4659,-38.3487,0,-1.6159,-18.3626,1.9569E-16,-0.022012,-10.0923,9.8142,0.33474,52.1282,-24.064,1.0941,-67.453,105.6669,-4.0997,-93.54,76.7086,29.469
2.5719,46.492,3.1722,3.3214,6.1251,21.8358,13.1672,10.9183,4.2285,4.2285,-48.8437,-87.7915,0.060251,1.7814,0,0,0.15945,0,0,-0.13994,0,0,0.006018,0,0,-0.0081664,0,0,-0.0021758,0,0,0.0065207,-0.15279,-0.011614,0.032383,-0.14262,0.00012515,-0.0038731,-0.12064,-0.082057,0.5826,-0.19604,-0.039834,0.43504,0.22887,-0.33242,1.5216,0.090148,0.39994,1.4067,-36.6765,7.9836E-16,0.1652,-18.474,-1.916E-16,-0.07296,-11.9417,11.3544,0.19401,66.4143,-27.6456,2.6261,-62.6048,109.5199,-4.9233,-99.2391,59.9587,37.6891
4.3144,48.2404,3.4356,3.5783,5.4985,21.6653,13.6635,11.3084,4.1705,4.1705,-48.9646,-87.7555,-0.0407,1.788,0,0,0.146,0,0,-0.10603,0,0,0.01409,0,0,-0.003532,0,0,-0.0027303,0,0,0.0061417,-0.13978,-0.0076516,0.039479,-0.14273,-0.00036241,-0.0050063,-0.12459,-0.086034,0.58123,-0.18145,-0.04456,0.39545,0.21998,-0.33636,1.5206,0.10131,0.38313,1.3547,-34.1119,-2.3951E-15,1.822,-18.5403,2.1908E-16,-0.13813,-13.7374,12.8719,0.044046,72.7667,-29.4334,3.9564,-57.3641,113.8197,-5.7302,-96.7953,51.956,42.3318
5.9581,49.3388,3.9084,4.0544,4.8889,21.473,14.1448,11.6764,4.1203,4.1203,-49.8683,-87.7211,-0.1465,1.8042,0,0,0.11856,0,0,-0.053995,0,0,0.017351,0,0,0.0010409,0,0,-0.0033207,0,0,0.0058664,-0.12877,-0.0058163,0.039183,-0.14266,-0.00071022,-0.0059443,-0.12807,-0.089541,0.57955,-0.17798,-0.042699,0.36749,0.21158,-0.34009,1.5186,0.11101,0.37798,1.3151,-31.1148,0,2.7239,-18.5526,-1.8712E-16,-0.18486,-15.4433,14.0746,-0.084822,70.9026,-30.0279,4.5218,-52.1537,117.6607,-6.3812,-87.3663,51.7598,43.0174
7.4782,49.7738,4.4974,4.6516,4.2918,21.2607,14.6185,12.0279,4.0776,4.0776,-51.4699,-87.6893,-0.26106,1.835,0,0,0.08401,0,0,-0.0030801,0,0,0.016742,0,0,0.0051735,0,0,-0.0039395,0,0,0.0056522,-0.12103,-0.0071703,0.032451,-0.1425,-0.00093211,-0.0065624,-0.13077,-0.092041,0.57796,-0.18528,-0.03625,0.35305,0.20428,-0.34283,1.5161,0.12115,0.38217,1.2899,-28.0536,-7.9836E-16,2.4169,-18.5265,-6.0813E-17,-0.18148,-17.0129,14.8178,-0.16267,61.8749,-29.9098,3.9114,-47.4658,120.5012,-6.7947,-72.9452,57.1719,40.0747
8.854,49.5542,5.1143,5.2784,3.7033,21.0309,15.089,12.3668,4.0425,4.0425,-53.6653,-87.6595,-0.38582,1.8817,0,0,0.049356,0,0,0.030975,0,0,0.013772,0,0,0.0085712,0,0,-0.0045507,0,0,0.0054752,-0.11754,-0.011872,0.021153,-0.14234,-0.0010758,-0.0068349,-0.13244,-0.093321,0.57678,-0.20089,-0.026903,0.35299,0.19872,-0.34419,1.5136,0.13331,0.39267,1.2797,-25.2619,-1.1975E-15,0.77406,-18.4899,1.0291E-16,-0.11159,-18.4206,15.0967,-0.17447,47.6131,-29.275,2.0254,-43.7333,122.1146,-6.9582,-56.0075,65.8051,34.2997
10.0686,48.7073,5.6824,5.8573,3.1206,20.7883,15.5596,12.6963,4.0147,4.0147,-56.3422,-87.6308,-0.52097,1.9417,0,0,0.020008,0,0,0.040288,0,0,0.010111,0,0,0.011116,0,0,-0.0050893,0,0,0.0053347,-0.11883,-0.019144,0.007556,-0.14224,-0.0012347,-0.0068468,-0.13306,-0.093572,0.57614,-0.22103,-0.01586,0.36712,0.19509,-0.34425,1.5113,0.14831,0.40664,1.2831,-23.0319,-7.7341E-16,-1.9636,-18.4589,-1.5593E-17,0.025865,-19.68,15.0669,-0.12043,30.4648,-28.1098,-0.88093,-41.1568,122.6556,-6.9351,-39.055,75.6813,26.7293
11.1091,47.2742,6.1442,6.3309,2.5426,20.5401,16.0336,13.0204,3.9939,3.9939,-59.3897,-87.6024,-0.66674,2.0087,0,0,-0.0011408,0,0,0.025542,0,0,0.0072655,0,0,0.012887,0,0,-0.0054796,0,0,0.0052507,-0.1248,-0.027593,-0.006232,-0.14218,-0.0014779,-0.0067635,-0.1328,-0.093221,0.57591,-0.24159,-0.0038765,0.39408,0.19313,-0.34345,1.5092,0.16614,0.42186,1.2979,-21.5581,-7.9836E-16,-5.2771,-18.4347,8.8101E-17,0.21379,-20.8603,14.9539,-0.018574,12.7023,-26.3274,-4.2874,-39.6048,122.5076,-6.8327,-24.1691,85.5494,18.4056
11.9667,45.3051,6.4639,6.6653,1.9701,20.2961,16.5154,13.3447,3.9799,3.9799,-62.7065,-87.5734,-0.82433,2.0748,0,0,-0.013777,0,0,-0.006494,0,0,0.0062058,0,0,0.014033,0,0,-0.0056433,0,0,0.0052575,-0.13463,-0.035606,-0.018717,-0.14215,-0.0017779,-0.0066917,-0.1321,-0.092518,0.576,-0.259,0.0086876,0.43136,0.19222,-0.34217,1.5075,0.18599,0.43726,1.3215,-20.9027,7.9836E-16,-8.5276,-18.4132,1.684E-16,0.41493,-22.0468,14.8874,0.09338,-3.8606,-23.8255,-7.5636,-38.7303,121.9469,-6.742,-12.6255,95.0486,10.1767
12.6377,42.8559,6.6285,6.8495,1.4056,20.0686,17.0107,13.6756,3.9721,3.9721,-66.2056,-87.5433,-0.99598,2.1314,0,0,-0.01944,0,0,-0.046931,0,0,0.0070518,0,0,0.014752,0,0,-0.0055044,0,0,0.0053897,-0.14705,-0.041815,-0.029223,-0.14215,-0.0020749,-0.0066857,-0.13136,-0.091744,0.57617,-0.27092,0.021567,0.47552,0.19154,-0.34081,1.5059,0.20601,0.45247,1.3511,-20.9999,0,-11.132,-18.3888,3.1186E-18,0.58098,-23.2721,14.9562,0.16706,-18.1053,-20.5417,-10.139,-38.1127,121.2596,-6.7438,-4.5938,104.3847,2.6247
13.1232,39.9852,6.644,6.8919,0.85302,19.8709,17.526,14.0203,3.9705,3.9705,-69.8166,-87.5109,-1.1847,2.1715,0,0,-0.020387,0,0,-0.088477,0,0,0.0090423,0,0,0.015249,0,0,-0.0049983,0,0,0.0056582,-0.16055,-0.045373,-0.037903,-0.14212,-0.0023459,-0.0067383,-0.13081,-0.09128,0.57617,-0.27649,0.03453,0.5226,0.19048,-0.34004,1.5045,0.22369,0.46762,1.3842,-21.6781,1.5967E-15,-12.6842,-18.3473,-2.3078E-16,0.67145,-24.4903,15.2449,0.16221,-29.7113,-16.4017,-11.6186,-37.4579,120.8401,-6.9027,0.85646,114.0556,-3.9647
13.4297,36.7526,6.532,6.8165,0.31633,19.716,18.0678,14.3853,3.9747,3.9747,-73.4867,-87.4746,-1.3936,2.1923,0,0,-0.018515,0,0,-0.12753,0,0,0.010852,0,0,0.015728,0,0,-0.0040928,0,0,0.0060374,-0.17363,-0.045975,-0.045489,-0.14201,-0.0026268,-0.0068257,-0.13071,-0.09145,0.57574,-0.27626,0.047449,0.56877,0.18834,-0.34033,1.5029,0.2364,0.48298,1.4188,-22.6934,-7.9836E-16,-12.9948,-18.2773,2.6508E-16,0.67762,-25.6403,15.7922,0.069896,-39.0884,-11.2493,-11.8201,-36.457,121.0072,-7.2356,5.4863,124.599,-9.5651
13.569,33.2201,6.3268,6.6593,-0.20075,19.6145,18.6416,14.7752,3.9844,3.9844,-77.1801,-87.4318,-1.6251,2.1953,0,0,-0.014732,0,0,-0.16384,0,0,0.011159,0,0,0.016337,0,0,-0.0027996,0,0,0.0064751,-0.18491,-0.043788,-0.052814,-0.14178,-0.0029797,-0.0068837,-0.13127,-0.092409,0.57479,-0.27139,0.060147,0.61055,0.18451,-0.34215,1.5011,0.24192,0.49837,1.4526,-23.7457,-1.1975E-15,-12.0798,-18.1772,-2.0427E-16,0.62462,-26.6698,16.558,-0.085676,-47.0474,-4.8942,-10.7665,-34.8345,121.9562,-7.7022,11.2799,136.2015,-14.2804
13.5581,29.4543,6.0721,6.465,-0.69542,19.5737,19.2506,15.1922,3.9996,3.9996,-80.8738,-87.3787,-1.8807,2.1858,0,0,-0.0091269,0,0,-0.19909,0,0,0.0092613,0,0,0.017161,0,0,-0.0011846,0,0,0.0069145,-0.19312,-0.039317,-0.060514,-0.14148,-0.0034721,-0.0068713,-0.13268,-0.094212,0.57327,-0.26318,0.072421,0.64504,0.17869,-0.34553,1.4995,0.2395,0.51336,1.4831,-24.4886,-1.5967E-15,-10.1267,-18.0605,-2.4608E-17,0.55462,-27.548,17.4723,-0.26402,-54.5424,2.8384,-8.6589,-32.4013,123.7174,-8.2385,19.8701,148.6517,-18.2945
13.4188,25.5307,5.8168,6.2835,-1.1666,19.5968,19.8953,15.6352,4.0204,4.0204,-84.5503,-87.3112,-2.1603,2.1707,0,0,-0.001584,0,0,-0.23471,0,0,0.0054683,0,0,0.01831,0,0,0.00063518,0,0,0.007313,-0.19709,-0.03329,-0.068748,-0.14122,-0.00417,-0.0067763,-0.13518,-0.096946,0.57153,-0.25256,0.083869,0.6699,0.17055,-0.35077,1.4986,0.22959,0.52686,1.5076,-24.5423,0,-7.4565,-17.9553,1.1617E-16,0.50984,-28.287,18.4923,-0.42534,-62.344,11.9885,-5.8482,-28.9673,126.3733,-8.7941,32.0861,161.2024,-21.8231
13.1771,21.5361,5.6072,6.1616,-1.6152,19.6821,20.5739,16.1008,4.0466,4.0466,-88.1865,-87.2254,-2.4632,2.1566,0,0,0.0074894,0,0,-0.27016,0,0,0.00096922,0,0,0.019866,0,0,0.0025146,0,0,0.0076435,-0.19587,-0.0266,-0.077215,-0.14113,-0.0050837,-0.0066309,-0.139,-0.10057,0.56975,-0.24011,0.093785,0.68356,0.15983,-0.35763,1.4991,0.21438,0.53754,1.5238,-23.5365,6.8609E-16,-4.4743,-17.8855,-4.0542E-17,0.51863,-28.9484,19.5726,-0.54364,-70.8972,22.351,-2.7887,-24.3325,129.8135,-9.3342,47.6648,172.7202,-25.1053
12.8624,17.5711,5.4757,6.1313,-2.0439,19.8235,21.2823,16.5838,4.0785,4.0785,-91.7396,-87.1183,-2.7884,2.1489,0,0,0.016802,0,0,-0.30189,0,0,-0.002868,0,0,0.02192,0,0,0.00431,0,0,0.0078821,-0.18897,-0.020066,-0.085287,-0.1412,-0.0061513,-0.0064844,-0.14434,-0.10488,0.56809,-0.22626,0.10134,0.68553,0.14645,-0.36588,1.5015,0.19697,0.54424,1.5306,-21.224,2.6167E-15,-1.583,-17.8515,-7.3287E-17,0.5921,-29.6528,20.6585,-0.60854,-80.2132,33.4539,0.061561,-18.3347,133.8292,-9.8396,65.3359,182.0427,-28.3619
12.5057,13.7484,5.4287,6.1958,-2.4579,20.0105,22.0141,17.0776,4.116,4.116,-95.1358,-86.9877,-3.1346,2.1508,0,0,0.024373,0,0,-0.32343,0,0,-0.0051609,0,0,0.024579,0,0,0.0059034,0,0,0.008001,-0.17682,-0.014329,-0.092234,-0.1414,-0.0073092,-0.0064471,-0.15129,-0.10971,0.56657,-0.21137,0.10591,0.67685,0.13053,-0.37506,1.5061,0.18086,0.54654,1.5283,-17.6258,1.7464E-16,0.87916,-17.8384,3.8983E-17,0.73095,-30.5482,21.7595,-0.61847,-89.8004,44.5796,2.3313,-10.9028,138.1987,-10.3213,83.0172,188.4417,-31.7094
12.1376,10.1879,5.4406,6.319,-2.8639,20.2293,22.7605,17.5744,4.1589,4.1589,-98.2674,-86.8317,-3.4995,2.1625,0,0,0.028171,0,0,-0.32701,0,0,-0.0056831,0,0,0.027914,0,0,0.0072081,0,0,0.0079781,-0.16096,-0.0098189,-0.097401,-0.1417,-0.0085304,-0.0066018,-0.15965,-0.11492,0.56537,-0.19576,0.10729,0.6601,0.11255,-0.38478,1.5132,0.16864,0.54516,1.5191,-13.1094,9.9795E-17,2.6751,-17.8335,3.4461E-16,0.9286,-31.7217,22.9315,-0.57804,-98.6928,54.803,3.7991,-2.2745,142.7424,-10.8064,98.3454,191.8839,-35.0536
11.7867,7.0085,5.4577,6.4288,-3.2696,20.4648,23.5096,18.0656,4.2068,4.2068,-101.0019,-86.6483,-3.8803,2.1816,0,0,0.026905,0,0,-0.3066,0,0,-0.0046717,0,0,0.031882,0,0,0.0081763,0,0,0.0078142,-0.1437,-0.0067021,-0.1003,-0.14214,-0.0097804,-0.0070062,-0.16897,-0.12029,0.56472,-0.17943,0.10575,0.63905,0.093825,-0.39452,1.5229,0.16205,0.54183,1.5068,-8.3017,1.5967E-15,3.698,-17.839,-4.7754E-17,1.1673,-33.2075,24.2287,-0.50283,-105.6054,63.1383,4.4212,6.9478,147.2144,-11.3272,109.0713,193.1199,-38.0439
11.4766,4.3158,5.4112,6.4322,-3.6828,20.702,24.2481,18.5433,4.2588,4.2588,-103.2023,-86.4351,-4.2732,2.2037,0,0,0.020599,0,0,-0.26118,0,0,-0.0026255,0,0,0.03629,0,0,0.0088123,0,0,0.0075352,-0.12743,-0.004798,-0.10059,-0.14274,-0.011018,-0.0076499,-0.17852,-0.12548,0.5648,-0.16206,0.10202,0.61775,0.075679,-0.40353,1.5349,0.16094,0.53911,1.4946,-3.9072,9.9795E-16,3.9893,-17.8571,1.3722E-16,1.4206,-34.9738,25.6586,-0.41594,-109.1947,68.744,4.3206,15.9463,151.2458,-11.9015,113.6712,193.4965,-40.1201
11.2243,2.1909,5.2314,6.2388,-4.1099,20.9289,24.9623,19.0015,4.314,4.314,-104.7491,-86.1895,-4.6746,2.2234,0,0,0.010513,0,0,-0.1962,0,0,-0.00019676,0,0,0.040712,0,0,0.0092118,0,0,0.0071814,-0.11416,-0.0036165,-0.09803,-0.14346,-0.01213,-0.0084749,-0.18753,-0.13004,0.56584,-0.14287,0.096973,0.59975,0.059984,-0.41113,1.5488,0.16465,0.53938,1.4858,-0.56187,-5.9877E-16,3.7181,-17.8781,-1.0603E-16,1.6508,-36.9826,27.1733,-0.34931,-108.2591,71.0385,3.7395,23.7332,154.4236,-12.5344,111.1935,194.4224,-40.6171
11.0382,0.67873,4.8608,5.7818,-4.5547,21.1383,25.6394,19.4365,4.3708,4.3708,-105.5597,-85.9084,-5.0804,2.2358,0,0,-0.001131,0,0,-0.12289,0,0,0.001831,0,0,0.044491,0,0,0.0095945,0,0,0.0067816,-0.10538,-0.0027701,-0.092506,-0.14425,-0.013073,-0.0093986,-0.19523,-0.13358,0.56796,-0.12149,0.091042,0.58744,0.048263,-0.4167,1.564,0.17159,0.54371,1.482,1.215,9.9795E-17,3.0868,-17.8741,-2.183E-17,1.8359,-39.1686,28.7231,-0.31741,-102.1064,69.6486,2.9382,29.3836,156.3992,-13.2124,101.5734,196.462,-39.0135
10.9173,-0.21803,4.2645,5.0338,-5.0166,21.3306,26.2673,19.8468,4.4273,4.4273,-105.6041,-85.5875,-5.4853,2.2371,0,0,-0.01195,0,0,-0.054959,0,0,0.0024633,0,0,0.04672,0,0,0.010313,0,0,0.006339,-0.10218,-0.0021966,-0.084138,-0.14498,-0.013896,-0.010264,-0.20073,-0.13586,0.57135,-0.098106,0.084255,0.58224,0.042275,-0.41997,1.5798,0.1803,0.55179,1.4842,1.0377,1.5967E-15,2.2529,-17.8044,-1.9959E-16,1.9728,-41.3862,30.2643,-0.31411,-90.633,64.4877,2.1255,31.8424,157.0263,-13.9008,85.3271,199.2769,-35.1105
10.8521,-0.53998,3.4415,4.0159,-5.49,21.5146,26.8328,20.2317,4.4817,4.4817,-104.9159,-85.2191,-5.8812,2.2246,0,0,-0.020163,0,0,-0.0043147,0,0,0.00067285,0,0,0.046495,0,0,0.011856,0,0,0.0058395,-0.10519,-0.0021335,-0.073237,-0.1456,-0.014656,-0.010935,-0.20329,-0.13691,0.57608,-0.073546,0.076481,0.58445,0.043455,-0.42117,1.5952,0.18939,0.56216,1.4924,-1.2651,4.4908E-16,1.3091,-17.6374,1.6529E-16,2.0571,-43.4666,31.7695,-0.33455,-74.3245,55.8807,1.4379,30.1928,156.4252,-14.5741,63.5291,201.9044,-29.0875
10.8252,-0.3663,2.4316,2.7983,-5.9637,21.7087,27.3206,20.5896,4.5319,4.5319,-103.5965,-84.7914,-6.2558,2.1974,0,0,-0.025108,0,0,0.022602,0,0,-0.0038885,0,0,0.043137,0,0,0.014788,0,0,0.0052519,-0.11417,-0.0029812,-0.060432,-0.14606,-0.015405,-0.011249,-0.20226,-0.13695,0.58223,-0.049285,0.067599,0.59337,0.053189,-0.42097,1.6093,0.19767,0.57264,1.506,-5.5114,-1.3472E-15,0.30738,-17.353,3.7423E-17,2.0801,-45.2028,33.2116,-0.37816,-54.3648,44.6137,0.94024,23.5996,154.9429,-15.2143,37.9284,203.1293,-21.5021
10.8136,0.19577,1.3147,1.4906,-6.4204,21.941,27.7133,20.9168,4.5763,4.5763,-101.8083,-84.2873,-6.592,2.1568,0,0,-0.027295,0,0,0.026748,0,0,-0.010094,0,0,0.036634,0,0,0.019676,0,0,0.0045251,-0.12757,-0.0050546,-0.046748,-0.14632,-0.016245,-0.011139,-0.19736,-0.13659,0.58968,-0.027541,0.057692,0.60674,0.07208,-0.42043,1.6212,0.20342,0.58063,1.5226,-11.0696,2.2454E-16,-0.70562,-16.933,6.2372E-18,2.044,-46.4199,34.6311,-0.43446,-32.7195,31.8695,0.625,11.6446,153.2038,-15.8291,11.281,201.764,-13.2423
10.792,1.0253,0.19811,0.22135,-6.8374,22.248,27.991,21.2055,4.6132,4.6132,-99.7515,-83.6839,-6.8677,2.1073,0,0,-0.02797,0,0,0.015471,0,0,-0.015508,0,0,0.027886,0,0,0.026973,0,0,0.0035986,-0.14269,-0.0083768,-0.03353,-0.14633,-0.017266,-0.010631,-0.18876,-0.13663,0.59821,-0.01082,0.047036,0.62145,0.10017,-0.42076,1.6299,0.20458,0.5838,1.5393,-16.9768,6.7362E-16,-1.6799,-16.3561,-3.3525E-17,1.9588,-47.0158,36.1166,-0.48597,-11.8498,18.9819,0.41461,-5.6435,151.9546,-16.4527,-13.0318,197.0509,-5.3472
10.7346,2.0029,-0.80558,-0.88803,-7.1877,22.6725,28.1303,21.4421,4.6415,4.6415,-97.6316,-82.9521,-7.0555,2.0563,0,0,-0.028307,0,0,-0.0013327,0,0,-0.017741,0,0,0.018789,0,0,0.036921,0,0,0.0024151,-0.15664,-0.012604,-0.021988,-0.14609,-0.0185,-0.0098134,-0.17729,-0.13791,0.60771,-0.00086006,0.036045,0.6343,0.13661,-0.42319,1.6354,0.19939,0.58077,1.5534,-22.2606,-1.6217E-15,-2.5672,-15.5993,-4.522E-17,1.8407,-47.0287,37.746,-0.51044,6.0132,7.1244,0.20078,-27.6163,151.8761,-17.1317,-32.0588,188.9772,1.3066
10.6183,3.0224,-1.6014,-1.7442,-7.4418,23.2603,28.1025,21.6039,4.6607,4.6607,-95.627,-82.0545,-7.1233,2.014,0,0,-0.028803,0,0,-0.015501,0,0,-0.0158,0,0,0.011959,0,0,0.049539,0,0,0.00094394,-0.16715,-0.017076,-0.012878,-0.14567,-0.019857,-0.0088909,-0.16453,-0.14106,0.61794,0.002045,0.025185,0.64289,0.17951,-0.42828,1.6375,0.18717,0.57144,1.5629,-26.2092,1.9086E-15,-3.3098,-14.6535,-2.1129E-16,1.7117,-46.6925,39.5347,-0.4843,19.4434,-2.8561,-0.083695,-52.8842,153.3067,-17.9107,-44.1708,178.3004,6.2275
